!submit
TYMCOM-X Job Processor  %1(212)  22-Oct-87 09:33:05

SUBMIT> list

  Job     Req     Time   UserName      Next Run         Status
  CHAMBR  19601   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19602   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19603   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19604   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19605   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19606   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19607   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19608   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19609   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19610   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19611   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19612   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19613   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19614   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19615   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19616   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19617   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19618   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19619   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19620   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19621   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19622   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19623   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19624   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19625   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19626   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19627   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19628   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19629   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19630   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19631   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19632   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19633   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19634   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19635   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19636   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19637   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19638   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19640   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19641   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19642   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19643   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19644   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19645   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19646   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19647   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19648   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19649   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19650   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19651   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19652   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19653   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19654   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19655   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19656   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19657   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19658   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19659   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19660   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19661   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19662   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19663   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19664   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19665   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19666   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19667   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19668   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19669   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19670   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19671   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19672   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19673   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19674   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19675   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19676   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19677   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19678   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19679   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19680   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19681   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19682   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19683   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19684   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19685   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19686   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19687   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19688   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19689   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19690   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19691   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19692   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19693   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19694   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19695   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19696   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19697   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19698   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19699   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19700   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19701   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19702   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19703   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19705   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19708   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19709   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19710   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19711   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19712   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19713   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19714   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19715   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19716   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19717   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19718   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19719   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19720   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19721   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19722   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19723   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19724   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19725   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19726   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19727   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19728   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19729   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19730   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19731   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19732   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19733   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19734   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19735   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19736   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19737   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19738   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19739   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19740   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19741   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19742   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19743   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19744   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19745   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19746   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19747   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19748   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19749   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19750   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19751   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19752   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19753   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19754   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19755   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19756   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19757   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19758   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19759   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19760   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19761   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19762   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19763   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19764   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19765   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19766   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19767   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19768   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19769   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19770   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19771   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19772   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19773   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19774   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19775   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19776   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19777   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19778   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19779   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19780   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19781   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19782   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19783   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19784   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19785   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19786   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19787   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19788   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19789   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19790   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19791   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19792   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19793   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19794   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19795   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19796   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19797   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19798   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19799   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19800   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19801   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19802   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19803   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19804   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19805   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19806   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19807   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19808   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19809   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19810   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19811   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19812   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19813   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19814   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19815   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19816   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19817   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19818   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19819   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19820   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19821   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19822   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19823   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19824   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19825   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19826   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19827   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19828   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19829   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19830   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19831   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19832   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19833   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19834   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19835   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19836   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19837   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19838   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19839   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19840   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19841   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19842   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19843   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19844   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19845   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19846   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19847   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19848   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19849   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19850   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19851   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19852   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19853   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19854   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19855   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19856   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19857   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19858   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19859   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19860   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19861   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19862   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19863   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19864   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19865   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19866   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19867   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19868   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19869   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19870   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19871   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19872   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19873   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19874   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19875   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19876   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19877   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19878   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19879   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19880   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19881   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19882   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19883   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19884   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19885   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19886   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19887   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19888   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19889   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19890   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19891   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19892   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19893   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19894   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19895   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19896   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19897   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19898   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19899   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19900   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19901   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19902   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19903   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19904   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19905   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19906   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19907   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19908   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19909   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19910   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19911   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19912   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19913   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19914   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19915   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19916   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19917   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19918   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19919   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19920   01:00  VWARKER       21-Oct-87 07:00  Queued-Wait
  CHAMBR  19921   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19922   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19923   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19924   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19925   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19926   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19927   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19928   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19929   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19930   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19931   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19932   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19933   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19934   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19935   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19936   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19937   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19938   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19939   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19940   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19941   01:00  VWARKER       21-Oct-87 07:30  Queued-Wait
  CHAMBR  19942   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
  CHAMBR  19943   01:00  VWARKER       21-Oct-87 08:00  Queued-Wait
