0203602010904DCSMINN      16316365203249AIRCO       01001   0  1497640      2890201
0203602010904DCSMINN      16316365203249AIRCO       011   356 10     0      0890201
0203702010906DCSMINN      16316365203249AIRCO2      01001   0   186555      2890201
0203702010906DCSMINN      16316365203249AIRCO2      011    69 10     0      0890201
0203802011033DCSMINN      16316365203249AIRCO       01001   0  1498285      2890201
0203802011033DCSMINN      16316365203249AIRCO       011   357 10     0      0890201
0203902011035DCSMINN      16316365203249AIRCO2      01001   0   187200      2890201
0203902011035DCSMINN      16316365203249AIRCO2      011    70 10     0      0890201
0209303031744DCSMINN      16316365203249CANTERRA    01001   0   589660      1890305
0209303031744DCSMINN      16316365203249CANTERRA    011   152 10     0      0890305
0209403031752DCSMINN      16316365203249AIRCO       01001   0  1379745      1890305
0209403031752DCSMINN      16316365203249AIRCO       011   339 10     0      0890305
0209503031755DCSMINN      16316365203249AIRCO2      01001   0   107470      1890305
0209503031755DCSMINN      16316365203249AIRCO2      011    36 10     0      0890305
0212404011844DCSOPEN      16316 23665249AIRCO       01001   0  1425940      2890414
0212404011844DCSOPEN      16316 23665249AIRCO       011   353 10     0      0890414
0212304011840DCSOPEN      16316 23665249CANTERRA    01001   0   833480      1890414
0212304011840DCSOPEN      16316 23665249CANTERRA    011   178 10     0      0890414
0212504011845DCSOPEN      16316 23665249AIRCO2      01001   0   125290      2890414
0212504011845DCSOPEN      16316 23665249AIRCO2      011    38 10     0      0890414
0217305011855DCSMINN      16316365203249HUSKY OIL   01001   0   887915      1890501
0217305011855DCSMINN      16316365203249HUSKY OIL   011   193 10     0      0890501
0217405011903DCSMINN      16316365203249AIRCO       01001   0  1493810      2890501
0217405011903DCSMINN      16316365203249AIRCO       011   353 10     0      0890501
0217505011906DCSMINN      16316365203249AIRCO2      01001   0   116245      2890501
0217505011906DCSMINN      16316365203249AIRCO2      011    32 10     0      0890501
0222606011855DCSMINN      16316365203249HUSKY OIL   01001   0  1024870      1890601
0222606011855DCSMINN      16316365203249HUSKY OIL   011   218 10     0      0890601
0222706011904DCSMINN      16316365203249AIRCO       01001   0  1563540      2890601
0222706011904DCSMINN      16316365203249AIRCO       011   364 10     0      0890601
0222806011907DCSMINN      16316365203249AIRCO2      01001   0   126490      2890601
0222806011907DCSMINN      16316365203249AIRCO2      011    37 10     0      0890601
0226307011843DCSMINN      16316365203249HUSKY OIL   01001   0   733715      1890702
0226307011843DCSMINN      16316365203249HUSKY OIL   011   170 10     0      0890702
0226407011848DCSMINN      16316365203249AIRCO       01001   0  1628755      2890702
0226407011848DCSMINN      16316365203249AIRCO       011   373 10     0      0890702
0226507011849DCSMINN      16316365203249AIRCO2      01001   0   108455      2890702
0226507011849DCSMINN      16316365203249AIRCO2      011    35 10     0      0890702
0230508011835DCSMINN      16316365203249HUSKY OIL   01001   0   733715      1890801
0230508011835DCSMINN      16316365203249HUSKY OIL   011   170 10     0      0890801
0230608011908DCSMINN      16316365203249AIRCO       01001   0  1704440      2890801
0230608011908DCSMINN      16316365203249AIRCO       011   399 10     0      0890801
0230708011911DCSMINN      16316365203249AIRCO2      01001   0   118410      2890801
0230708011911DCSMINN      16316365203249AIRCO2      011    36 10     0      0890801
0231108020956DCSMINN      16316365203249AIRCO2      01001   0   123280      2890802
0231108020956DCSMINN      16316365203249AIRCO2      011    40 10     0      0890802
0231008020954DCSMINN      16316365203249AIRCO       01001   0  1721655      2890802
0231008020954DCSMINN      16316365203249AIRCO       011   415 10     0      0890802
0230908020948DCSMINN      16316365203249HUSKY OIL   01001   0   932460      1890802
0230908020948DCSMINN      16316365203249HUSKY OIL   011   195 10     0      0890802
0230808020846DCSMINN      16316365203249HUSKY OIL   01001   0   932460      1890802
0230808020846DCSMINN      16316365203249HUSKY OIL   011   195 10     0      0890802
0235109011844DCSMINN      16316365203249HUSKY OIL   01001   0   775205      1890922
0235109011844DCSMINN      16316365203249HUSKY OIL   011   168 10     0      0890922
0235209011853DCSMINN      16316365203249AIRCO       01001   0  1725665      2890922
0235209011853DCSMINN      16316365203249AIRCO       011   405 10     0      0890922
0235309011854DCSMINN      16316365203249AIRCO2      01001   0   110255      2890922
0235309011854DCSMINN      16316365203249AIRCO2      011    36 10     0      0890922
0239110011838DCSMINN      16316365203249HUSKY OIL   01001   0   674165      1891001
0239110011838DCSMINN      16316365203249HUSKY OIL   011   156 10     0      0891001
0239210011845DCSMINN      16316365203249AIRCO       01001   0  1528530      2891001
0239210011845DCSMINN      16316365203249AIRCO       011   375 10     0      0891001
0239310011845DCSMINN      16316365203249AIRCO2      01001   0    90360      2891001
0239310011845DCSMINN      16316365203249AIRCO2      011    36 10     0      0891001
0242211011848DCSMINN      16316365203249HUSKY OIL   01001   0   817080      1891101
0242211011848DCSMINN      16316365203249HUSKY OIL   011   175 10     0      0891101
0242311011859DCSMINN      16316365203249AIRCO       01001   0  1694980      2891101
0242311011859DCSMINN      16316365203249AIRCO       011   405 10     0      0891101
0242411011901DCSMINN      16316365203249AIRCO2      01001   0   145585      2891101
0242411011901DCSMINN      16316365203249AIRCO2      011    42 10     0      0891101
0347312011859DCSMINN      16316365203249AIRCO2      01001   0   109530      2891202
0347312011859DCSMINN      16316365203249AIRCO2      011    36 10     0      0891202
0348812081230DCSMINN      16316365203249AIRCO2      01001   0   109530      2891208
0348812081230DCSMINN      16316365203249AIRCO2      011    36 10     0      0891208
0348712081226DCSMINN      16316365203249AIRCO       01001   0  1617970      2891208
0348712081226DCSMINN      16316365203249AIRCO       011   388 10     0      0891208
0348612081222DCSMINN      16316365203249HUSKY OIL   01001   0   700140      1891208
0348612081222DCSMINN      16316365203249HUSKY OIL   011   165 10     0      0891208
0351001021849DCSMINN      16316365203249HUSKY OIL   01001   0   737690      1900102
0351001021849DCSMINN      16316365203249HUSKY OIL   011   168 10     0      0900102
0351101021901DCSMINN      16316365203249AIRCO       01001   0  1590030      2900102
0351101021901DCSMINN      16316365203249AIRCO       011   381 10     0      0900102
0351201021903DCSMINN      16316365203249AIRCO2      01001   0    88130      2900102
0351201021903DCSMINN      16316365203249AIRCO2      011    34 10     0      0900102
0356002011849DCSMINN      16316365203249HUSKY OIL   01001   0   661710      1900201
0356002011849DCSMINN      16316365203249HUSKY OIL   011   154 10     0      0900201
0356102011903DCSMINN      16316365203249AIRCO       01001   0  1789880      2900201
0356102011903DCSMINN      16316365203249AIRCO       011   414 10     0      0900201
0356202011905DCSMINN      16316365203249AIRCO2      01001   0   134830      2900201
0356202011905DCSMINN      16316365203249AIRCO2      011    44 10     0      0900201
0361103011845DCSMINN      16316365203249HUSKY OIL   01001   0   581725      1900302
0361103011845DCSMINN      16316365203249HUSKY OIL   011   144 10     0      0900302
0361203011854DCSMINN      16316365203249AIRCO       01001   0  1856280      2900302
0361203011854DCSMINN      16316365203249AIRCO       011   439 10     0      0900302
0361303011856DCSMINN      16316365203249AIRCO2      01001   0   100120      2900302
0361303011856DCSMINN      16316365203249AIRCO2      011    37 10     0      0900302
0363804011838DCSMINN      16316365203249HUSKY OIL   01001   0   575390      1900401
0363804011838DCSMINN      16316365203249HUSKY OIL   011   145 10     0      0900401
0363904011846DCSMINN      16316365203249AIRCO       01001   0  1847490      2900402
0363904011846DCSMINN      16316365203249AIRCO       011   435 10     0      0900402
0364004011847DCSMINN      16316365203249AIRCO2      01001   0   123565      2900402
0364004011847DCSMINN      16316365203249AIRCO2      011    38 10     0      0900402
0279609021854DCSMINN      16316365203249AIRCO2      01001   0   109855      2900903
0279609021854DCSMINN      16316365203249AIRCO2      011    37 10     0      0900903
0279409021844DCSMINN      16316365203249HUSKY OIL   01001   0   604245      1900903
0279409021844DCSMINN      16316365203249HUSKY OIL   011   150 10     0      0900903
0279509021853DCSMINN      16316365203249AIRCO       01001   0  2093255      2900903
0279509021853DCSMINN      16316365203249AIRCO       011   474 10     0      0900903
0383710021850DCSMINN      16316365203249HUSKY OIL   01001   0   367140      1901003
0383710021850DCSMINN      16316365203249HUSKY OIL   011   119 10     0      0901003
0383810021900DCSMINN      16316365203249AIRCO       01001   0  1839900      2901003
0383810021900DCSMINN      16316365203249AIRCO       011   431 10     0      0901003
0383910021901DCSMINN      16316365203249AIRCO2      01001   0   136765      2901003
0383910021901DCSMINN      16316365203249AIRCO2      011    43 10     0      0901003
0384210030642DCSMINN      16316365203249HUSKY OIL   01001   0   367140      1901003
0384210030642DCSMINN      16316365203249HUSKY OIL   011   119 10     0      0901003
0387811021848DCSMINN      16316365203249HUSKY OIL   01001   0   265975      1901102
0387811021848DCSMINN      16316365203249HUSKY OIL   011   116 10     0      0901102
0387911021905DCSMINN      16316365203249AIRCO       01001   0  2035645      2901103
0387911021905DCSMINN      16316365203249AIRCO       011   462 10     0      0901103
0289011190652FREMUR           1 16367  0MURRPT.WKY  01001   0    42000      3901119
0289011190652FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0901119
0289711260250FREMUR           1 16367  0MURWKY.RPT  01001   0    41760      3901126
0289711260250FREMUR           1 16367  0MURWKY.RPT  011    11 10     0      0901126
0289912021849DCSMINN      16316365203249HUSKY OIL   01001   0   599135      1901202
0289912021849DCSMINN      16316365203249HUSKY OIL   011   161 10     0      0901202
0290012021858DCSMINN      16316365203249AIRCO       01001   0  1929485      2901202
0290012021858DCSMINN      16316365203249AIRCO       011   440 10     0      0901202
0290112021859DCSMINN      16316365203249AIRCO2      01001   0    94720      2901202
0290112021859DCSMINN      16316365203249AIRCO2      011    37 10     0      0901202
0290512030904FREMUR           1 16367  0MURRPT.WKY  01001   0    41800      3901203
0290512030904FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0901203
0290812031013FREMUR           1 16367  0MURRPT.FION 01001   0    46805      3901203
0290812031013FREMUR           1 16367  0MURRPT.FION 011    11 10     0      0901203
0391212041106DCSMINN      16316365203249HUSKY OIL   01001   0   613035      1901204
0391212041106DCSMINN      16316365203249HUSKY OIL   011   163 10     0      0901204
0391412041119DCSMINN      16316365203249AIRCO2      01001   0    96280      2901204
0391412041119DCSMINN      16316365203249AIRCO2      011    37 10     0      0901204
0391312041118DCSMINN      16316365203249AIRCO       01001   0  1985820      2901204
0391312041118DCSMINN      16316365203249AIRCO       011   446 10     0      0901204
0292112100913FREMUR           1 16367  0MURRPT.WKY  01001   0    41920      3901210
0292112100913FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0901210
0293112170934FREMUR           1 16367  0MURRPT.WKY  01001   0    42040      3901217
0293112170934FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0901217
0393812270944FREMUR           1 16367  0MURRPT.WKY  01001   0    41920      3901227
0393812270944FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0901227
0394312311102FREMUR           1 16367  0MURRPT.WKY  01001   0    42070      3901231
0394312311102FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0901231
0394801020816FREMUR           1 16367  0MURRPT.FIN  01001   0    46895      3910102
0394801020816FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0910102
0394501020801DCSMINN      16316365203249HUSKY OIL   01001   0   458530      1910102
0394501020801DCSMINN      16316365203249HUSKY OIL   011   123 10     0      0910102
0295401070958FREMUR           1 16367  0MURRPT.WKLY 01001   0    41740      3910107
0295401070958FREMUR           1 16367  0MURRPT.WKLY 011    11 10     0      0910107
0396401140748FREMUR           1 16367  0MURRPT.WKY  01001   0    41850      3910114
0396401140748FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910114
0297801210848FREMUR           1 16367  0MURRPT.WKY  01001   0    41920      3910121
0297801210848FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910121
0298301280748FREMUR           1 16367  0MURRPT.WKY  01001   0    41810      3910128
0298301280748FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910128
0298702010937FREMUR           1 16367  0MURRPT.FIN  01001   0    46745      3910201
0298702010937FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0910201
0298902021904DCSMINN      16316365203249AIRCO       01001   0  2006495      2910202
0298902021904DCSMINN      16316365203249AIRCO       011   457 10     0      0910202
0299402040840FREMUR           1 16367  0MURRPT.WKY  01001   0    42010      3910204
0299402040840FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910204
0200902110846FREMUR           1 16367  0MURRPT.WKY  01001   0    42000      3910211
0200902110846FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910211
0301702190826FREMUR           1 16367  0MURRPT.WKY  01001   0    41830      3910219
0301702190826FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910219
0202702250808FREMUR           1 16367  0MURRPT.WKY  01001   0    41870      3910225
0202702250808FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910225
0203003010719FREMUR           1 16367  0MURRPT.FIN  01001   0    46695      3910301
0203003010719FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0910301
0203203021100DCSMINN      16316365203249AIRCO2      01001   0   104825      1910302
0203203021100DCSMINN      16316365203249AIRCO2      011    33 10     0      0910302
0203503040806FREMUR           1 16367  0MURRPT.WKY  01001   0    41970      3910304
0203503040806FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910304
0204103110954FREMUR           1 16367  0MURRPT.WKY  01001   0    41850      3910311
0204103110954FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910311
0205203180827FREMUR           1 16367  0MURRPT.WKY  01001   0    41900      3910318
0205203180827FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910318
0205903250845FREMUR           1 16367  0MURRPT.WKY  01001   0    41970      3910325
0205903250845FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910325
0206304010814FREMUR           1 16367  0MURRPT.WKY  01001   0    41800      3910401
0206304010814FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910401
0206504010849FREMUR           1 16367  0MURRPT.FIN  01001   0    46635      3910401
0206504010849FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0910401
0307204041442DCSMINN      16316365203249AIRCO2      01001   0   110975      2910404
0307204041442DCSMINN      16316365203249AIRCO2      011    38 10     0      0910404
0307004041433DCSMINN      16316365203249AIRCO       01001   0   100093      2910404
0307004041433DCSMINN      16316365203249AIRCO       011   487 10     0      0910404
0207504050647DCSMINN      16316365203249AIRCO       01001   0  1800480      2910405
0207504050647DCSMINN      16316365203249AIRCO       011   416 10     0      0910405
0207604050649DCSMINN      16316365203249AIRCO2      01001   0   102425      1910405
0207604050649DCSMINN      16316365203249AIRCO2      011    27 10     0      0910405
0208804080815FREMUR           1 16367  0MURRPT.WKY  01001   0    41810      3910408
0208804080815FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910408
0210904220737FREMUR           1 16367  0MURRPT.WKY  01001   0    41800      3910422
0210904220737FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910422
0211504290852FREMUR           1 16367  0MURRPT.WKY  01001   0    41810      3910429
0211504290852FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910429
0211905010804FREMUR           1 16367  0MURRPT.FIN  01001   0    46535      3910501
0211905010804FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0910501
0212305020750DCSMINN      16316365203249AIRCO       01001   0    36158      2910502
0212305020750DCSMINN      16316365203249AIRCO       011   483 10     0      0910502
0212505021051DCSMINN      16316365203249AIRCO2      01001   0    94485      1910502
0212505021051DCSMINN      16316365203249AIRCO2      011    32 10     0      0910502
0212905060928FREMUR           1 16367  0MURRPT.WKY  01001   0    42030      3910506
0212905060928FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910506
0213305140933FREMUR           1 16367  0MURRPT.WKY  01001   0    41810      3910514
0213305140933FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910514
0213705200833FREMUR           1 16367  0MURRPT.WKY  01001   0    41900      3910520
0213705200833FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910520
0215005280846FREMUR           1 16367  0MURRPT.WKY  01001   0    41970      3910528
0215005280846FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910528
0215306020634DCSMINN      16316365203249AIRCO       01001   0   129988      2910602
0215306020634DCSMINN      16316365203249AIRCO       011   492 10     0      0910602
0215406020637DCSMINN      16316365203249AIRCO2      01001   0    84440      2910602
0215406020637DCSMINN      16316365203249AIRCO2      011    33 10     0      0910602
0215806040143FREMUR           1 16367  0MURRPT.WKY  01001   0    42130      3910604
0215806040143FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910604
0216006040242FREMUR           1 16367  0MURRPT.FIN  01001   0    46615      3910604
0216006040242FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0910604
0217106100727FREMUR           1 16367  0MURRPT.WKY  01001   0    42050      3910610
0217106100727FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910610
0218006170919FREMUR           1 16367  0MURRPT.WKYT 01001   0    41810      3910617
0218006170919FREMUR           1 16367  0MURRPT.WKYT 011    11 10     0      0910617
0218706240807FREMUR           1 16367  0MURRPT.WKY  01001   0    41980      3910624
0218706240807FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910624
0319507010920FREMUR           1 16367  0MURRPT.FIN  01001   0    46345      3910701
0319507010920FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0910701
0219707020636DCSMINN      16316365203249AIRCO       01001   0   318368      2910702
0219707020636DCSMINN      16316365203249AIRCO       011   524 10     0      0910702
0219807020639DCSMINN      16316365203249AIRCO2      01001   0   100725      2910702
0219807020639DCSMINN      16316365203249AIRCO2      011    36 10     0      0910702
0219307010750FREMUR           1 16367  0MURRPT.WKY  01001   0    41830      3910705
0219307010750FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910705
0220107080926FREMUR           1 16367  0MURRPT.WKY  01001   0    41790      3910708
0220107080926FREMUR           1 16367  0MURRPT.WKY  011    12 10     0      0910708
0221007150852FREMUR           1 16367  0MURPT.WKY   01001   0    41810      3910715
0221007150852FREMUR           1 16367  0MURPT.WKY   011    11 10     0      0910715
0221807220905FREMUR           1 16367  0MURRPT.WKY  01001   0    41680      3910722
0221807220905FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910722
0222507290810FREMUR           1 16367  0MURRPT.WKY  01001   0    41580      3910729
0222507290810FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910729
0322808010848FREMUR           1 16367  0MURRPT.FIN  01001   0    46425      3910801
0322808010848FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0910801
0323308020640DCSMINN      16316365203249AIRCO       01001   0   116463      2910802
0323308020640DCSMINN      16316365203249AIRCO       011   502 10     0      0910802
0323408020643DCSMINN      16316365203249AIRCO2      01001   0    91635      2910802
0323408020643DCSMINN      16316365203249AIRCO2      011    34 10     0      0910802
0323808050838FREMUR           1 16367  0MURRPT.WKYU 01001   0    41600      3910805
0323808050838FREMUR           1 16367  0MURRPT.WKYU 011    11 10     0      0910805
0225808121009FREMUR           1 16367  0MURRPT/WKY  01001   0    37570      3910812
0225808121009FREMUR           1 16367  0MURRPT/WKY  011    10 10     0      0910812
0226408190815FREMUR           1 16367  0MURRPT.WKY  01001   0    37800      3910820
0226408190815FREMUR           1 16367  0MURRPT.WKY  011    10 10     0      0910820
0226908260914FREMUR           1 16367  0MURRPT.WKY  01001   0    37840      3910826
0226908260914FREMUR           1 16367  0MURRPT.WKY  011    10 10     0      0910826
0328209020618DCSMINN      16316365203249AIRCO       01001   0   104893      2910902
0328209020618DCSMINN      16316365203249AIRCO       011   489 10     0      0910902
0228509030708DCSMINN      16316365203249AIRCO2      01001   0   103065      1910903
0228509030708DCSMINN      16316365203249AIRCO2      011    34 10     0      0910903
0228709030650FREMUR           1 16367  0MURRPT.WKY  01001   0    37870      3910903
0228709030650FREMUR           1 16367  0MURRPT.WKY  011    10 10     0      0910903
0328909030735FREMUR           1 16367  0MURRPT.FIN  01001   0    46365      3910903
0328909030735FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0910903
0229809090912FREMUR           1 16367  0MURRPT.WKY  01001   0    37960      3910909
0229809090912FREMUR           1 16367  0MURRPT.WKY  011    10 10     0      0910909
0230609160834FREMUR           1 16367  0MURRPT.WKY  01001   0    37790      3910916
0230609160834FREMUR           1 16367  0MURRPT.WKY  011    10 10     0      0910916
0331309230801FREMUR           1 16367  0MURRPT.WKY  01001   0    37850      3910923
0331309230801FREMUR           1 16367  0MURRPT.WKY  011    11 10     0      0910923
0232509300759FREMUR           1 16367  0MURRPT.WKY  01001   0    37890      3910930
0232509300759FREMUR           1 16367  0MURRPT.WKY  011    10 10     0      0910930
0232810010824FREMUR           1 16367  0MURRPT.FIN  01001   0    46515      3911001
0232810010824FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0911001
0233110020707DCSMINN      16316365203249AIRCO       01001   0  2092375      2911002
0233110020707DCSMINN      16316365203249AIRCO       011   485 10     0      0911002
0234010070729FREMUR           1 16367  0MURRPT.WKY  01001   0    37750      3911007
0234010070729FREMUR           1 16367  0MURRPT.WKY  011    10 10     0      0911007
0334510140840FREMUR           1 16367  0MURRPT.WKY  01001   0    33620      3911014
0334510140840FREMUR           1 16367  0MURRPT.WKY  011     9 10     0      0911014
0236110280808FREMUR           1 16367  0MURRPT.WKY  01001   0    33880      3911028
0236110280808FREMUR           1 16367  0MURRPT.WKY  011     9 10     0      0911028
0236211010624DCSMINN      16316365203249AIRCO       01001   0  2094370      2911101
0236211010624DCSMINN      16316365203249AIRCO       011   486 10     0      0911101
0336411010919DCSMINN      16316365203249AIRCO       01001   0   146198      2911101
0336411010919DCSMINN      16316365203249AIRCO       011   499 10     0      0911101
0336511010923DCSMINN      16316365203249AIRCO2      01001   0   104300      2911101
0336511010923DCSMINN      16316365203249AIRCO2      011    33 10     0      0911101
0336711010817FREMUR           1 16367  0MURRPT.FIN  01001   0    46615      3911101
0336711010817FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0911101
0337311040844FREMUR           1 16367  0MURRPT.WKY  01001   0    33660      3911104
0337311040844FREMUR           1 16367  0MURRPT.WKY  011     9 10     0      0911104
0337911111636FREMUR           1 16367  0WK1104      01001   0    33670      3911111
0337911111636FREMUR           1 16367  0WK1104      011     9 10     0      0911111
0338511172244SILVAM           1230617  0WK1111      01001   0    33740      3911117
0338511172244SILVAM           1230617  0WK1111      011     9 10     0      0911117
0339411242334SILVAM           1230617  0WK1118      01001   0    33770      3911124
0339411242334SILVAM           1230617  0WK1118      011     9 10     0      0911124
0239812010636DCSMINN      16316365203249AIRCO2      01001   0    80275      2911201
0239812010636DCSMINN      16316365203249AIRCO2      011    29 10     0      0911201
0339712010634DCSMINN      16316365203249AIRCO       01001   0  2007175      2911201
0339712010634DCSMINN      16316365203249AIRCO       011   457 10     0      0911201
0341112082248FREMUR           1 16367  0WK1202      01001   0    33540      3911208
0341112082248FREMUR           1 16367  0WK1202      011     9 10     0      0911208
0341512152254FREMUR           1 16367  0WK1209      01001   0    33670      3911215
0341512152254FREMUR           1 16367  0WK1209      011     9 10     0      0911215
0242301020635DCSMINN      16316365203249AIRCO2      01001   0   108205      2920102
0242301020635DCSMINN      16316365203249AIRCO2      011    32 10     0      0920102
0242601020900FREMUR           1 16367  0MURRPT.FIN  01001   0    46335      3920102
0242601020900FREMUR           1 16367  0MURRPT.FIN  011    11 10     0      0920102
0242201020633DCSMINN      16316365203249AIRCO       01001   0   234543      2920102
0242201020633DCSMINN      16316365203249AIRCO       011   510 10     0      0920102
0344901122303FREMUR           1 16367  0WK0106      01001   0    33780      3920112
0344901122303FREMUR           1 16367  0WK0106      011     9 10     0      0920112
0346201192301FREMUR           1 16367  0WK0113      01001   0    33720      3920119
0346201192301FREMUR           1 16367  0WK0113      011     9 10     0      0920119
0346901262256FREMUR           1 16367  0WK0120      01001   0    33610      3920126
0346901262256FREMUR           1 16367  0WK0120      011     9 10     0      0920126
0347402022328FREMUR           1 16367  0WK0127      01001   0    33650      3920202
0347402022328FREMUR           1 16367  0WK0127      011     9 10     0      0920202
0347602022335FREMUR           1 16367  0MTHJAN      01001   0    42105      3920202
0347602022335FREMUR           1 16367  0MTHJAN      011    10 10     0      0920202
0247802030756DCSMINN      16316365203249AIRCO2      01001   0    80195      2920203
0247802030756DCSMINN      16316365203249AIRCO2      011    29 10     0      0920203
0347702030753DCSMINN      16316365203249AIRCO       01001   0   446688      2920203
0347702030753DCSMINN      16316365203249AIRCO       011   553 10     0      0920203
0348802092324FREMUR           1 16367  0WK0203      01001   0    33810      3920209
0348802092324FREMUR           1 16367  0WK0203      011     9 10     0      0920209
0350502172209FREMUR           1 16367  0WK0210      01001   0    33740      3920217
0350502172209FREMUR           1 16367  0WK0210      011     9 10     0      0920217
0351602240019FREMUR           1 16367  0WK0217      01001   0    33840      3920224
0351602240019FREMUR           1 16367  0WK0217      011     9 10     0      0920224
0352903021904FREMUR           1 16367  0WK0224      01001   0    33700      3920302
0352903021904FREMUR           1 16367  0WK0224      011     9 10     0      0920302
0353103021908FREMUR           1 16367  0MTHFEB      01001   0    42055      3920302
0353103021908FREMUR           1 16367  0MTHFEB      011    10 10     0      0920302
0353403030639DCSMINN      16316365203249AIRCO       01001   0   499138      2920303
0353403030639DCSMINN      16316365203249AIRCO       011   564 10     0      0920303
0353503030641DCSMINN      16316365203249AIRCO2      01001   0    82445      2920303
0353503030641DCSMINN      16316365203249AIRCO2      011    30 10     0      0920303
0354103091941FREMUR           1 16367  0MURRPT.WKY  01001   0    33670      3920309
0354103091941FREMUR           1 16367  0MURRPT.WKY  011     9 10     0      0920309
0354803162000FREMUR           1 16367  0WEEKLY 3/09/01001   0    33720      3920316
0354803162000FREMUR           1 16367  0WEEKLY 3/09/011     9 10     0      0920316
0355903232305FREMUR           1 16367  0WK0316.PDP  01001   0    33590      3920323
0355903232305FREMUR           1 16367  0WK0316.PDP  011     9 10     0      0920323
0356603292313FREMUR           1 16367  0WK0323      01001   0    33800      3920329
0356603292313FREMUR           1 16367  0WK0323      011     9 10     0      0920329
0358004020219FREMUR           1 16367  0MONMURS     01001   0    37675      3920402
0358004020219FREMUR           1 16367  0MONMURS     011     9 10     0      0920402
0358504052312FREMUR           1 16367  0WK0330      01001   0    33750      3920405
0358504052312FREMUR           1 16367  0WK0330      011     9 10     0      0920405
0361304200047FREMUR           1 16367  0WK0413      01001   0    33810      3920420
0361304200047FREMUR           1 16367  0WK0413      011     9 10     0      0920420
0362104262225FREMUR           1 16367  0WK0420      01001   0    33780      3920426
0362104262225FREMUR           1 16367  0WK0420      011     9 10     0      0920426
0363205011913DCSMINN      16316365203249AIRCO2      01001   0    94920      2920502
0363205011913DCSMINN      16316365203249AIRCO2      011    31 10     0      0920502
0363105011910DCSMINN      16316365203249AIRCO       01001   0   489523      2920502
0363105011910DCSMINN      16316365203249AIRCO       011   558 10     0      0920502
0363405041747SILVAM           1230617  0WK0427      01001   0    31910      2920504
0363405041747SILVAM           1230617  0WK0427      011     8 10     0      0920504
0363505042102FREMUR           1 16367  0MONTHLY     01001   0    35695      2920504
0363505042102FREMUR           1 16367  0MONTHLY     011     8 10     0      0920504
0366405102326FREMUR           1 16367  0WK0504      01001   0    33700      3920511
0366405102326FREMUR           1 16367  0WK0504      011     9 10     0      0920511
0367305172328FREMUR           1 16367  0WK0511      01001   0    32090      2920518
0367305172328FREMUR           1 16367  0WK0511      011     8 10     0      0920518
0371205312252FREMUR           1 16367  0WK0525      01001   0    31860      2920531
0371205312252FREMUR           1 16367  0WK0525      011     8 10     0      0920531
0372406021729FREMUR           1 16367  0MONTHLY MURS01001   0    35745      2920602
0372406021729FREMUR           1 16367  0MONTHLY MURS011     8 10     0      0920602
0373806080001FREMUR           1 16367  0WK0601      01001   0    31960      2920608
0373806080001FREMUR           1 16367  0WK0601      011     8 10     0      0920608
0274706142242FREMUR           1 16367  0WK0608      01001   0    31900      2920614
